 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
8080,1430142,495,0,690730,0,1395,0,1395,38.97864291782322,0,0,0,2.6365365309519326,482980,346,2889,285.93671714888734,1430142,2,1144113,2311,0,1144113,0,858085,0,0,858085,0,0,0,0,0,9900,0,346,0,0,1500,1395,46.59423056491706,151.17646583190412,0,1,0,0,0,0,0,0,0.0,1395,1395,0,9900,0,0,0,0,0,0,495,690730,0,0,33855,52887,494,20,0,0,0,0,0,0,0,0,DDoS
80,4384,3,10,2713,11574,904,10,904,46.66775890897867,1157,0,1157,14.496172279570219,3258663,2965,337,161.14296910577374,4384,3,3507,1169,0,3507,0,2630,263,0,2630,0,0,0,0,0,60,200,684,2280,0,1000,1099,24.921168790838543,747.1408269258061,0,0,0,0,1,0,0,0,3.33,1099,904,1157,60,0,0,0,0,0,0,3,2713,10,11574,39643,37777,2,20,0,0,0,0,0,0,0,0,BENIGN
22,3765,8,9,1875,1577,234,10,234,44.500754906396814,175,0,175,23.44283045071257,916988,4514,221,408.0884853281309,3765,4,3012,376,0,3012,0,2259,251,0,2259,0,0,0,0,0,160,180,2124,2390,0,1000,203,51.891881136844056,489.06046592706264,0,0,0,0,0,0,0,0,1.12,203,234,175,160,0,0,0,0,0,0,8,1875,9,1577,43216,62009,7,20,0,0,0,0,0,0,0,0,BENIGN
22,4382,4,1,1879,131,469,10,469,32.877108939158575,131,0,131,21.921790297572237,458952,1140,876,649.1252985057547,4382,8,3505,876,0,3505,0,2629,2629,0,2629,0,0,0,0,0,80,20,912,228,0,1000,402,76.12526518210935,281.6203876974419,0,1,0,0,0,0,0,0,0.25,402,469,131,80,0,0,0,0,0,0,4,1879,1,131,32959,51709,3,20,0,0,0,0,0,0,0,0,BENIGN
3306,4777814,255,3,31073,124,121,0,121,22.73559750827913,41,0,41,13.303109217398212,6529,53,18518,852.9032751233858,4777814,10,3822251,14989,0,3822251,0,2866688,955562,0,2866688,0,0,0,0,0,5100,60,53,0,0,1500,120,2.299208371890471,421.0679648154264,0,1,0,0,0,0,0,0,0.01,120,121,41,5100,0,0,0,0,0,0,255,31073,3,124,63570,52397,254,20,0,0,0,0,0,0,0,0,DDoS
53,184,7,2,6081,1917,868,10,868,22.392857372070264,958,0,958,3.6499344243645924,43252161,48667,20,253.77462802468065,184,8,147,21,0,147,0,110,55,0,110,0,0,0,0,0,140,40,37852,10815,0,1000,888,11.296658276258054,604.1479448270296,0,1,0,0,1,0,0,0,0.29,888,868,958,140,0,0,0,0,0,0,7,6081,2,1917,52023,52962,6,20,0,0,0,0,0,0,0,0,BENIGN
80,352887,308,2,244806,58,794,0,794,9.757332275766162,29,0,29,14.916189816561909,693890,878,1138,123.6991047473096,352887,2,282310,916,0,282310,0,211732,105866,0,211732,0,0,0,0,0,6160,40,872,5,0,1500,789,70.38033700679924,389.91882203615256,0,1,0,0,0,0,0,0,0.01,789,794,29,6160,0,0,0,0,0,0,308,244806,2,58,57532,38270,307,20,0,0,0,0,0,0,0,0,DDoS
22,3892,2,1,244,987,122,10,122,11.541452344998133,987,0,987,44.53359695991691,316476,770,1297,106.42784467813615,3892,7,3113,1556,0,3113,0,2335,2335,0,2335,0,0,0,0,0,40,20,513,256,0,1000,410,61.56422863309987,554.3913008823802,0,0,0,0,0,0,0,0,0.5,410,122,987,40,0,0,0,0,0,0,2,244,1,987,65307,55676,1,20,0,0,0,0,0,0,0,0,BENIGN
123,1947,8,5,836,892,104,10,104,48.35243265817334,178,0,178,15.205351808755607,887928,6675,149,774.2504035416229,1947,3,1558,194,0,1558,0,1168,233,0,1168,0,0,0,0,0,160,100,4107,2567,0,1000,133,43.05490522925829,310.2345765330071,0,1,0,0,1,0,0,0,0.62,133,104,178,160,0,0,0,0,0,0,8,836,5,892,36901,36159,7,20,0,0,0,0,0,0,0,0,BENIGN
53,2218,8,6,7405,283,925,10,925,34.07573929779153,47,0,47,9.828173272069456,3465416,6309,158,319.860358603009,2218,2,1775,221,0,1775,0,1331,221,0,1331,0,0,0,0,0,160,120,3605,2704,0,1000,549,74.314456069078,900.4791347834965,0,0,0,0,0,0,0,0,0.75,549,925,47,160,0,0,0,0,0,0,8,7405,6,283,61160,41339,7,20,0,0,0,0,0,0,0,0,BENIGN
53,3359,4,12,3076,8151,769,10,769,11.952437070114785,679,0,679,4.581869469293942,3342259,4762,209,768.439924613257,3359,6,2687,671,0,2687,0,2015,167,0,2015,0,0,0,0,0,80,240,1190,3572,0,1000,701,25.252848584975574,538.3589974946335,0,1,0,0,0,0,0,0,3.0,701,769,679,80,0,0,0,0,0,0,4,3076,12,8151,30286,52132,3,20,0,0,0,0,0,0,0,0,BENIGN
53,4597,4,3,352,3431,88,10,88,43.73637267203508,1143,0,1143,34.796120818605544,823099,1522,656,423.894231487732,4597,5,3678,919,0,3678,0,2758,919,0,2758,0,0,0,0,0,80,60,870,652,0,1000,540,61.539508845811795,608.0727497920249,0,1,0,0,0,0,0,0,0.75,540,88,1143,80,0,0,0,0,0,0,4,352,3,3431,62789,31463,3,20,0,0,0,0,0,0,0,0,BENIGN
123,370,2,4,1344,2421,672,10,672,7.505656384444281,605,0,605,41.29569885274502,10168989,16202,61,992.8885418984968,370,5,296,148,0,296,0,222,55,0,222,0,0,0,0,0,40,80,5400,10801,0,1000,627,99.05058439298855,548.2438058485102,0,1,0,0,0,0,0,0,2.0,627,672,605,40,0,0,0,0,0,0,2,1344,4,2421,35162,35338,1,20,0,0,0,0,0,0,0,0,BENIGN
8080,1102900,422,0,255085,0,604,0,604,19.595294278928186,0,0,0,4.954542988505883,231286,382,2613,627.5928085825042,1102900,7,882320,2090,0,882320,0,661740,0,0,661740,0,0,0,0,0,8440,0,382,0,0,1500,604,99.10203793414385,363.6727651516303,0,1,0,0,0,0,0,0,0.0,604,604,0,8440,0,0,0,0,0,0,422,255085,0,0,52044,39699,421,20,0,0,0,0,0,0,0,0,DDoS
3306,1758877,371,4,96198,74,259,0,259,15.349217949980964,18,0,18,36.26393833820069,54735,213,4690,712.003751819589,1758877,7,1407102,3792,0,1407102,0,1055326,263831,0,1055326,0,0,0,0,0,7420,80,210,2,0,1500,256,85.11591026590592,295.98934261310404,0,1,0,0,0,0,0,0,0.01,256,259,18,7420,0,0,0,0,0,0,371,96198,4,74,34598,49410,370,20,0,0,0,0,0,0,0,0,DDoS
53,3330,10,8,7719,4213,771,10,771,32.34155142933263,526,0,526,18.179530656841326,3583142,5404,185,28.18659828765091,3330,9,2664,266,0,2664,0,1998,249,0,1998,0,0,0,0,0,200,160,3002,2402,0,1000,662,99.07866274505389,86.88205056235287,0,0,0,0,0,0,0,0,0.8,662,771,526,200,0,0,0,0,0,0,10,7719,8,4213,64721,58748,9,20,0,0,0,0,0,0,0,0,BENIGN
443,2776,6,8,5889,5853,981,10,981,35.84918011610432,731,0,731,37.223643527313136,4228980,5041,198,765.1642422727278,2776,5,2221,370,0,2221,0,1666,208,0,1666,0,0,0,0,0,120,160,2160,2881,0,1000,838,26.80820656526913,73.3968726561366,0,1,0,0,0,0,0,0,1.33,838,981,731,120,0,0,0,0,0,0,6,5889,8,5853,51892,46259,5,20,0,0,0,0,0,0,0,0,BENIGN
11565,6,2,0,0,0,0,0,0,34.107507140954105,0,0,0,23.158344834064003,0,298273,3,803.8787833243855,6,8,5,2,0,5,0,4,0,0,4,0,0,0,0,0,40,0,298273,0,0,1000,0,6.947078941142804,966.0529475461032,0,1,0,0,0,0,0,0,0.0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,40515,39158,1,20,0,0,0,0,0,0,0,0,PortScan
3306,2057552,395,2,161558,65,409,0,409,11.324068498842015,32,0,32,48.75493387942509,78551,192,5182,133.89035725325593,2057552,6,1646041,4167,0,1646041,0,1234531,617265,0,1234531,0,0,0,0,0,7900,40,191,0,0,1500,407,18.869987047306193,627.2531724286438,0,1,0,0,0,0,0,0,0.01,407,409,32,7900,0,0,0,0,0,0,395,161558,2,65,31567,44233,394,20,0,0,0,0,0,0,0,0,DDoS
443,3344,8,10,1604,4736,200,10,200,34.997743149883746,473,0,473,26.449528334165656,1896072,5382,185,164.76261860396824,3344,7,2675,334,0,2675,0,2006,200,0,2006,0,0,0,0,0,160,200,2392,2990,0,1000,352,8.03160730289082,885.6101323380626,0,0,0,0,0,0,0,0,1.25,352,200,473,160,0,0,0,0,0,0,8,1604,10,4736,47858,63116,7,20,0,0,0,0,0,0,0,0,BENIGN
80,477,2,2,528,386,264,10,264,34.14696996137271,193,0,193,8.67692869927219,1915055,8378,119,599.3925253888026,477,6,381,190,0,381,0,286,143,0,286,0,0,0,0,0,40,40,4189,4189,0,1000,228,55.457411663874765,199.63396731785588,0,1,0,0,1,0,0,0,1.0,228,264,193,40,0,0,0,0,0,0,2,528,2,386,47699,39830,1,20,0,0,0,0,0,0,0,0,BENIGN
53,4737,9,10,8963,9322,995,10,995,18.838281268826883,932,0,932,20.006834883456342,3860165,4010,249,145.2078342656017,4737,1,3789,421,0,3789,0,2842,284,0,2842,0,0,0,0,0,180,200,1899,2110,0,1000,962,85.68050235705633,252.9019132548981,0,0,0,0,1,0,0,0,1.11,962,995,932,180,0,0,0,0,0,0,9,8963,10,9322,52058,31092,8,20,0,0,0,0,0,0,0,0,BENIGN
80,847,8,10,1826,3234,228,10,228,17.35049563115855,323,0,323,1.2032158487382594,5973396,21247,47,342.8950153368817,847,1,677,84,0,677,0,508,50,0,508,0,0,0,0,0,160,200,9443,11803,0,1000,281,61.029124044218804,42.33971045052998,0,1,0,0,0,0,0,0,1.25,281,228,323,160,0,0,0,0,0,0,8,1826,10,3234,39751,36116,7,20,0,0,0,0,0,0,0,0,BENIGN
53,4747,6,3,2780,1851,463,10,463,31.609264295340296,617,0,617,29.178042252816738,975561,1895,527,920.7762132711481,4747,4,3798,633,0,3798,0,2848,949,0,2848,0,0,0,0,0,120,60,1263,631,0,1000,514,73.27174223628616,212.07374777647692,0,1,0,0,1,0,0,0,0.5,514,463,617,120,0,0,0,0,0,0,6,2780,3,1851,45455,38182,5,20,0,0,0,0,0,0,0,0,BENIGN
123,1571,10,10,5520,2410,552,10,552,44.50688095251314,241,0,241,44.316314744880124,5045402,12723,78,398.31609889521434,1571,1,1257,125,0,1257,0,943,94,0,943,0,0,0,0,0,200,200,6361,6361,0,1000,396,30.41720171730471,403.74119984255077,0,1,0,0,1,0,0,0,1.0,396,552,241,200,0,0,0,0,0,0,10,5520,10,2410,63777,57129,9,20,0,0,0,0,0,0,0,0,BENIGN
27357,198,1,0,0,0,0,0,0,31.04952535642379,0,0,0,33.20625126551517,0,5030,198,722.3465927903238,198,6,159,159,0,159,0,119,0,0,119,0,0,0,0,0,20,0,5030,0,0,1000,0,78.23502232984904,695.2503952000777,0,1,0,0,0,0,0,0,0.0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,55475,30484,0,20,0,0,0,0,0,0,0,0,PortScan
57739,158,2,1,0,0,0,0,0,4.246810423037106,0,0,0,23.360571431337675,0,18933,52,469.0319497607065,158,1,126,63,0,126,0,95,95,0,95,0,0,0,0,0,40,20,12622,6311,0,1000,0,84.1161507653699,838.1640513897523,0,1,0,0,0,0,0,0,0.5,0,0,0,40,0,0,0,0,0,0,2,0,1,0,60188,33065,1,20,0,0,0,0,0,0,0,0,PortScan
53,4526,7,5,6296,4448,899,10,899,10.47188374010854,889,0,889,11.053685802607466,2373872,2651,377,574.3512052831974,4526,1,3620,517,0,3620,0,2715,543,0,2715,0,0,0,0,0,140,100,1546,1104,0,1000,895,84.54311698833241,990.4723668413458,0,0,0,0,1,0,0,0,0.71,895,899,889,140,0,0,0,0,0,0,7,6296,5,4448,56007,46819,6,20,0,0,0,0,0,0,0,0,BENIGN
53,3423,6,6,843,1032,140,10,140,21.691226490117728,172,0,172,42.50037233092383,547913,3504,285,34.39679980770238,3423,2,2739,456,0,2739,0,2054,342,0,2054,0,0,0,0,0,120,120,1752,1752,0,1000,156,10.87039120862353,12.78285267478707,0,0,0,0,0,0,0,0,1.0,156,140,172,120,0,0,0,0,0,0,6,843,6,1032,37855,56782,5,20,0,0,0,0,0,0,0,0,BENIGN
443,400,3,3,1201,1844,400,10,400,27.687239713126193,614,0,614,17.51999671316642,7600203,14972,66,702.9904005218787,400,7,320,106,0,320,0,240,80,0,240,0,0,0,0,0,60,60,7486,7486,0,1000,507,18.46623901292741,266.95657721488254,0,0,0,0,1,0,0,0,1.0,507,400,614,60,0,0,0,0,0,0,3,1201,3,1844,58672,60142,2,20,0,0,0,0,0,0,0,0,BENIGN
53,4991,1,12,41,13593,41,10,41,1.2351042543717883,1132,0,1132,14.516198591033568,2731686,2604,383,557.6826805853449,4991,3,3992,3992,0,3992,0,2994,249,0,2994,0,0,0,0,0,20,240,200,2404,0,1000,1048,40.05863399812358,920.4044272681527,0,0,0,0,1,0,0,0,12.0,1048,41,1132,20,0,0,0,0,0,0,1,41,12,13593,55230,35941,0,20,0,0,0,0,0,0,0,0,BENIGN
3306,111558,141,3,158424,103,1123,0,1123,15.626622406904007,34,0,34,19.637341609271523,1421024,1290,774,781.8313765672762,111558,9,89247,632,0,89247,0,66935,22311,0,66935,0,0,0,0,0,2820,60,1263,26,0,1500,1100,65.51475745030218,246.06963150378235,0,1,0,0,0,0,0,0,0.02,1100,1123,34,2820,0,0,0,0,0,0,141,158424,3,103,48919,29670,140,20,0,0,0,0,0,0,0,0,DDoS
8080,3953908,486,1,347858,6,715,0,715,16.992503057891785,6,0,6,23.2490421990647,87979,123,8118,122.35343866276393,3953908,8,3163126,6508,0,3163126,0,2372344,2372344,0,2372344,0,0,0,0,0,9720,20,122,0,0,1500,714,16.027106272268977,430.0098560961076,0,1,0,0,0,0,0,0,0.0,714,715,6,9720,0,0,0,0,0,0,486,347858,1,6,60940,58527,485,20,0,0,0,0,0,0,0,0,DDoS
80,1087,9,6,4197,577,466,10,466,16.337741885709846,96,0,96,41.98512604386593,4390300,13792,72,951.2773200985301,1087,8,870,96,0,870,0,652,108,0,652,0,0,0,0,0,180,120,8275,5517,0,1000,318,74.51186234837675,884.1122927689378,0,1,0,0,1,0,0,0,0.67,318,466,96,180,0,0,0,0,0,0,9,4197,6,577,60554,36564,8,20,0,0,0,0,0,0,0,0,BENIGN
22,544908,129,90,4958,2134,38,0,38,49.88297833823035,23,0,23,21.631498133838534,13018,401,2488,281.4124746410287,544908,6,435926,3379,0,435926,0,326945,3632,0,326945,0,0,0,0,0,2580,1800,236,165,0,1000,32,71.95891910932792,20.75683102278414,0,0,0,0,1,0,0,0,0.7,32,38,23,2580,0,0,0,0,0,0,129,4958,90,2134,57800,42028,128,20,0,0,0,0,0,0,0,0,SSH-Patator
22,3188,4,12,1907,601,476,10,476,15.83931752872888,50,0,50,28.660073282546712,786787,5017,199,671.0853002160642,3188,3,2550,637,0,2550,0,1913,159,0,1913,0,0,0,0,0,80,240,1254,3763,0,1000,156,12.365005779937011,678.7395138199597,0,0,0,0,1,0,0,0,3.0,156,476,50,80,0,0,0,0,0,0,4,1907,12,601,35842,47696,3,20,0,0,0,0,0,0,0,0,BENIGN
22,845,1,11,722,9689,722,10,722,22.47521399004348,880,0,880,36.26230364244521,12319418,14199,70,888.9483158281765,845,10,676,676,0,676,0,507,46,0,507,0,0,0,0,0,20,220,1183,13016,0,1000,867,15.424835071237808,739.3961986035096,0,1,0,0,1,0,0,0,11.0,867,722,880,20,0,0,0,0,0,0,1,722,11,9689,44524,58232,0,20,0,0,0,0,0,0,0,0,BENIGN
53,3110,3,5,1430,457,476,10,476,11.208781824349757,91,0,91,5.234949144028817,607073,2572,388,723.4113776665538,3110,8,2488,829,0,2488,0,1866,373,0,1866,0,0,0,0,0,60,100,964,1607,0,1000,236,46.3350653254542,866.6763857633322,0,0,0,0,1,0,0,0,1.67,236,476,91,60,0,0,0,0,0,0,3,1430,5,457,47204,55004,2,20,0,0,0,0,0,0,0,0,BENIGN
53,4310,8,4,4945,2485,618,10,618,36.56142721493461,621,0,621,49.835615290785505,1724113,2784,359,162.35973089492617,4310,1,3448,431,0,3448,0,2586,646,0,2586,0,0,0,0,0,160,80,1856,928,0,1000,619,48.1703899520401,279.79488457893854,0,1,0,0,0,0,0,0,0.5,619,618,621,160,0,0,0,0,0,0,8,4945,4,2485,41767,54773,7,20,0,0,0,0,0,0,0,0,BENIGN
80,1445,5,1,2341,289,468,10,468,46.61065393793463,289,0,289,15.977799982837581,1820002,4151,240,32.86513733042562,1445,9,1156,231,0,1156,0,867,867,0,867,0,0,0,0,0,100,20,3459,691,0,1000,438,48.06387648139994,921.8312921748555,0,1,0,0,1,0,0,0,0.2,438,468,289,100,0,0,0,0,0,0,5,2341,1,289,43219,57727,4,20,0,0,0,0,0,0,0,0,BENIGN
22,4034,8,11,1427,10957,178,10,178,20.75925316572099,996,0,996,35.83582778872309,3069528,4709,212,73.38095516811049,4034,2,3227,403,0,3227,0,2420,220,0,2420,0,0,0,0,0,160,220,1982,2726,0,1000,651,32.30903025974283,750.8120049130795,0,0,0,0,1,0,0,0,1.38,651,178,996,160,0,0,0,0,0,0,8,1427,11,10957,37312,36426,7,20,0,0,0,0,0,0,0,0,BENIGN
443,1355,9,12,391,11133,43,10,43,10.155320765105058,927,0,927,28.919835050162295,8504130,15496,64,665.1104276750798,1355,4,1084,120,0,1084,0,813,67,0,813,0,0,0,0,0,180,240,6641,8854,0,1000,548,69.48610981805946,686.9126282506721,0,1,0,0,1,0,0,0,1.33,548,43,927,180,0,0,0,0,0,0,9,391,12,11133,55839,36491,8,20,0,0,0,0,0,0,0,0,BENIGN
443,4679,1,2,298,808,298,10,298,10.907952768952372,404,0,404,3.1098674175848995,236551,641,1559,273.29721163325706,4679,3,3743,3743,0,3743,0,2807,1403,0,2807,0,0,0,0,0,20,40,213,427,0,1000,368,14.69191481692742,10.295221157687106,0,0,0,0,0,0,0,0,2.0,368,298,404,20,0,0,0,0,0,0,1,298,2,808,62500,42611,0,20,0,0,0,0,0,0,0,0,BENIGN
22,3986,9,11,793,2257,88,10,88,9.664665282796935,205,0,205,43.330139567782375,765251,5017,199,889.9935532390604,3986,10,3189,354,0,3189,0,2391,217,0,2391,0,0,0,0,0,180,220,2257,2759,0,1000,152,41.46262266374167,129.98618157716047,0,1,0,0,0,0,0,0,1.22,152,88,205,180,0,0,0,0,0,0,9,793,11,2257,58562,41321,8,20,0,0,0,0,0,0,0,0,BENIGN
123,4947,9,8,5119,5625,568,10,568,2.1812925954113216,703,0,703,43.79168996877697,2171619,3435,291,697.3503854084457,4947,8,3958,439,0,3958,0,2968,371,0,2968,0,0,0,0,0,180,160,1818,1616,0,1000,632,33.514285312749934,822.9636729192415,0,1,0,0,0,0,0,0,0.89,632,568,703,180,0,0,0,0,0,0,9,5119,8,5625,49031,43764,8,20,0,0,0,0,0,0,0,0,BENIGN
80,654,8,11,6163,761,770,10,770,10.749061089198364,69,0,69,3.9769498252665403,10583408,29039,34,554.2081438231234,654,1,523,65,0,523,0,392,35,0,392,0,0,0,0,0,160,220,12227,16812,0,1000,364,31.839074312890283,143.63042798511339,0,0,0,0,1,0,0,0,1.38,364,770,69,160,0,0,0,0,0,0,8,6163,11,761,33572,49997,7,20,0,0,0,0,0,0,0,0,BENIGN
123,4085,2,3,1393,1962,696,10,696,19.947403510638573,654,0,654,30.125803853645237,821531,1223,817,518.2559914993232,4085,7,3268,1634,0,3268,0,2451,817,0,2451,0,0,0,0,0,40,60,489,734,0,1000,671,54.221092281897256,608.1014178894752,0,1,0,0,0,0,0,0,1.5,671,696,654,40,0,0,0,0,0,0,2,1393,3,1962,59416,49144,1,20,0,0,0,0,0,0,0,0,BENIGN
51271,136,1,1,0,0,0,0,0,4.7552352508967,0,0,0,3.6307391355078766,0,14645,68,241.68731274610445,136,9,109,109,0,109,0,81,81,0,81,0,0,0,0,0,20,20,7322,7322,0,1000,0,40.12335648342198,282.2002224816753,0,1,0,0,0,0,0,0,1.0,0,0,0,20,0,0,0,0,0,0,1,0,1,0,46644,46014,0,20,0,0,0,0,0,0,0,0,PortScan
80,3070,7,6,5327,6655,761,10,761,23.005554189924627,1109,0,1109,7.594546788006095,3902423,4233,236,993.2252982859711,3070,10,2456,350,0,2456,0,1842,307,0,1842,0,0,0,0,0,140,120,2279,1954,0,1000,921,52.239103309646715,362.7490360954918,0,0,0,0,1,0,0,0,0.86,921,761,1109,140,0,0,0,0,0,0,7,5327,6,6655,65527,42576,6,20,0,0,0,0,0,0,0,0,BENIGN
53,3745,1,8,846,8511,846,10,846,10.650814810777087,1063,0,1063,17.261757098839414,2498446,2402,416,949.4819335957362,3745,2,2996,2996,0,2996,0,2247,280,0,2247,0,0,0,0,0,20,160,266,2135,0,1000,1039,12.98637721567103,215.69051058167244,0,1,0,0,0,0,0,0,8.0,1039,846,1063,20,0,0,0,0,0,0,1,846,8,8511,47633,59795,0,20,0,0,0,0,0,0,0,0,BENIGN
123,464,8,7,4758,6823,594,10,594,45.59636109680433,974,0,974,18.041501602350795,24958687,32326,30,405.77110892055504,464,7,371,46,0,371,0,278,39,0,278,0,0,0,0,0,160,140,17240,15085,0,1000,772,21.796251295242374,584.0459694542167,0,1,0,0,0,0,0,0,0.88,772,594,974,160,0,0,0,0,0,0,8,4758,7,6823,58982,58321,7,20,0,0,0,0,0,0,0,0,BENIGN
80,917,1,7,944,4033,944,10,944,29.734786035918383,576,0,576,16.875900545769294,5427474,8721,114,819.7195337366209,917,4,733,733,0,733,0,550,78,0,550,0,0,0,0,0,20,140,1090,7630,0,1000,622,11.343755122914601,653.5133488520798,0,1,0,0,0,0,0,0,7.0,622,944,576,20,0,0,0,0,0,0,1,944,7,4033,55841,51162,0,20,0,0,0,0,0,0,0,0,BENIGN
80,3822128,58,5,60169,197,1037,0,1037,33.77432156718998,39,0,39,4.761709903825745,15794,16,60668,822.5134001280427,3822128,5,3057702,52719,0,3057702,0,2293276,458655,0,2293276,0,0,0,0,0,1160,100,15,1,0,1500,958,30.168929856524308,545.801156986735,0,1,0,0,0,0,0,0,0.09,958,1037,39,1160,0,0,0,0,0,0,58,60169,5,197,58130,53465,57,20,0,0,0,0,0,0,0,0,DDoS
123,4378,9,5,403,4481,44,10,44,8.232333479952036,896,0,896,17.850290086142667,1115837,3197,312,474.48854757701554,4378,6,3502,389,0,3502,0,2626,525,0,2626,0,0,0,0,0,180,100,2055,1142,0,1000,348,80.95548772598323,54.61242459034188,0,1,0,0,0,0,0,0,0.56,348,44,896,180,0,0,0,0,0,0,9,403,5,4481,43554,37846,8,20,0,0,0,0,0,0,0,0,BENIGN
80,1248,6,10,5167,2121,861,10,861,17.337473812555444,212,0,212,30.807650984371183,5835934,12811,78,682.6812974711538,1248,6,999,166,0,999,0,749,74,0,749,0,0,0,0,0,120,200,4804,8006,0,1000,455,77.50736353203658,742.4212505400991,0,0,0,0,0,0,0,0,1.67,455,861,212,120,0,0,0,0,0,0,6,5167,10,2121,59041,46741,5,20,0,0,0,0,0,0,0,0,BENIGN
80,3830,5,1,1451,826,290,10,290,34.19533140871071,826,0,826,25.150700401492585,594840,1566,638,771.3424391018658,3830,4,3064,612,0,3064,0,2298,2298,0,2298,0,0,0,0,0,100,20,1305,261,0,1000,379,15.909189310084459,447.30712959058485,0,0,0,0,0,0,0,0,0.2,379,290,826,100,0,0,0,0,0,0,5,1451,1,826,55111,52386,4,20,0,0,0,0,0,0,0,0,BENIGN
53,2330,6,3,1557,1470,259,10,259,31.87267301519367,490,0,490,12.153360444048916,1299683,3862,258,339.9133641201406,2330,5,1864,310,0,1864,0,1398,466,0,1398,0,0,0,0,0,120,60,2575,1287,0,1000,336,54.07403404738006,666.921971877115,0,1,0,0,0,0,0,0,0.5,336,259,490,120,0,0,0,0,0,0,6,1557,3,1470,31004,64343,5,20,0,0,0,0,0,0,0,0,BENIGN
53,4607,4,10,920,7710,230,10,230,49.97934917795132,771,0,771,48.218366777339455,1873219,3038,329,535.0913828721151,4607,10,3685,921,0,3685,0,2764,276,0,2764,0,0,0,0,0,80,200,868,2170,0,1000,616,75.05000859284704,711.5900754945148,0,0,0,0,1,0,0,0,2.5,616,230,771,80,0,0,0,0,0,0,4,920,10,7710,60591,33248,3,20,0,0,0,0,0,0,0,0,BENIGN
22,783,1,8,527,3184,527,10,527,3.0787885258290073,398,0,398,36.24607679944785,4738136,11487,87,600.1348792589209,783,2,626,626,0,626,0,470,58,0,470,0,0,0,0,0,20,160,1276,10211,0,1000,412,79.59497427523547,458.053151921035,0,0,0,0,1,0,0,0,8.0,412,527,398,20,0,0,0,0,0,0,1,527,8,3184,60205,59948,0,20,0,0,0,0,0,0,0,0,BENIGN
443,463,6,4,2941,4136,490,10,490,4.903756535511294,1034,0,1034,40.78745087127197,15282476,21592,46,66.74503070968352,463,8,370,61,0,370,0,277,69,0,277,0,0,0,0,0,120,80,12955,8636,0,1000,707,31.30646702681209,78.23633079015302,0,1,0,0,1,0,0,0,0.67,707,490,1034,120,0,0,0,0,0,0,6,2941,4,4136,61978,45596,5,20,0,0,0,0,0,0,0,0,BENIGN
80,2524,8,4,2658,448,332,10,332,24.725258626115558,112,0,112,6.280920754704445,1230625,4753,210,138.95162349631295,2524,5,2019,252,0,2019,0,1514,378,0,1514,0,0,0,0,0,160,80,3168,1584,0,1000,258,36.510492051968,626.4059034622828,0,1,0,0,1,0,0,0,0.5,258,332,112,160,0,0,0,0,0,0,8,2658,4,448,29984,63443,7,20,0,0,0,0,0,0,0,0,BENIGN
53,305,3,8,237,5986,79,10,79,29.68927823154767,748,0,748,35.65700900452122,20389160,36034,27,602.3161461132612,305,5,244,81,0,244,0,183,22,0,183,0,0,0,0,0,60,160,9827,26207,0,1000,565,64.46653515987579,449.5099901665357,0,0,0,0,0,0,0,0,2.67,565,79,748,60,0,0,0,0,0,0,3,237,8,5986,58771,42818,2,20,0,0,0,0,0,0,0,0,BENIGN
